cmdCode,cmdDescE,proximity
380290,"Chemical products; activated natural mineral products, animal black, including spent animal black",0.125
700910,Glass; rear-view mirrors for vehicles,0.125
282735,Chlorides; of nickel,0.125
811229,Chromium and articles thereof; wrought other than waste and scrap,0.125
480519,"Paper and paperboard; uncoated, fluting paper other than semi-chemical or straw, rolls or sheets",0.125
960820,Pens; felt tipped and other porous-tipped pens and markers,0.125
291814,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid",0.125
400811,"Rubber; vulcanised (other than hard rubber), in plates, sheets and strip of cellular rubber",0.125
790310,Zinc dust,0.125
640110,"Footwear; waterproof with metal toe-cap, rubber or plastic outer soles and uppers (not assembled by stitch, rivet, nail, screw, plug or similar)",0.125
701710,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of fused quartz or other fused silica",0.125
271019,"Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations",0.125
390220,"Propylene, other olefin polymers; polyisobutylene in primary forms",0.125
681292,"Asbestos or mixtures with a basis of asbestos (other than crocidolite); paper, millboard and felt, whether or not reinforced, not goods of heading 6811 or 6813",0.125
820600,"Tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale",0.125
291811,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters",0.125
790700,Zinc; articles n.e.c. in chapter 79,0.125
290729,Phenol-alcohols and polyphenols n.e.c. in item number 2907.2,0.125
540249,"Yarn, synthetic; filament, monofilament (less than 67 decitex), other than high tenacity or textured yarn, single, untwisted or twisted 50 turns or less per metre, n.e.c. in heading no. 5402, not for retail sale, not sewing thread",0.125
321511,"Ink; for printing, black, whether or not concentrated or solid",0.125
160413,"Fish preparations; sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",0.12
390750,Alkyd resins; in primary forms,0.12
392049,"Plastics; polymers of vinyl chloride, containing by weight, less than 6% of plasticisers; plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",0.11764705882352941
240290,"Cigars, cigarillos and cheroots; containing tobacco substitutes including the weight of every band, wrapper or attachment thereto",0.11764705882352941
400941,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, without fittings",0.11764705882352941
850720,"Electric accumulators; lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",0.11764705882352941
400911,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings",0.11764705882352941
843590,"Presses, crushers and similar machinery; parts, used in the manufacture of wine, cider, fruit juices or similar beverages",0.11764705882352941
340490,"Waxes; artificial and prepared, other than of polyethylene glycol",0.11764705882352941
251810,"Dolomite, not calcined or sintered; including dolomite roughly trimmed, or merely cut by sawing or otherwise into blocks or slabs of rectangular (including square) shape",0.11764705882352941
290220,Cyclic hydrocarbons; benzene,0.11764705882352941
620719,"Underpants and briefs; men's or boys', of textile materials other than cotton (not knitted or crocheted)",0.11764705882352941
640359,"Footwear; n.e.c. in heading no. 6403, (not covering the ankle), outer soles and uppers of leather",0.11764705882352941
480256,"Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, in sheets 435mm or less by 297mm or less (unfolded)",0.11764705882352941
847920,Machinery; for the extraction or preparation of animal or fixed vegetable fats or oils,0.11764705882352941
843143,Boring or sinking machinery; parts of the machinery of item no. 8430.41 or 8430.41,0.11764705882352941
960310,"Brooms and brushes; consisting of twigs or other vegetable materials bound together, with or without handles",0.11764705882352941
610333,"Jackets and blazers; men's or boys', of synthetic fibres, knitted or crocheted",0.11764705882352941
380859,"Insecticides, rodenticides, fungicides, disinfectants, herbicides and the like; containing goods specified in Subheading Note 1 to this Chapter; not DDT (ISO) (clofenotane (INN)), put up in forms or packings for retail sale or as preparations or articles",0.11764705882352941
721410,"Iron or non-alloy steel; bars and rods, forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling",0.11764705882352941
732090,Iron or steel; springs n.e.c. in heading no. 7320,0.11764705882352941
681019,"Cement, concrete or artificial stone; tiles, flagstones and similar, (excluding building blocks and bricks) whether or not reinforced",0.11764705882352941
852349,"Optical media; recorded, excluding products of Chapter 37",0.11764705882352941
840710,"Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines",0.11764705882352941
621790,"Clothing; parts of garments or of clothing accessories, other than those of heading no. 6212 (not knitted or crocheted)",0.11764705882352941
190110,"Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",0.11764705882352941
271114,"Petroleum gases and other gaseous hydrocarbons; liquefied, ethylene, propylene, butylene and butadiene",0.11764705882352941
390410,"Vinyl chloride, other halogenated olefin polymers; poly(vinyl chloride), not mixed with any other substances, in primary forms",0.11764705882352941
830890,"Clasps, frames with clasps, buckles, buckle clasps; of base metal, of a kind used for clothing & accessories, footwear, jewellery, wrist-watches, books, awnings, leather goods, travel goods, saddlery etc, including parts",0.11764705882352941
854420,Insulated electric conductors; co-axial cable and other co-axial electric conductors,0.11764705882352941
720430,Ferrous waste and scrap; of tinned iron or steel,0.11538461538461539
190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",0.11538461538461539
790200,Zinc; waste and scrap,0.11538461538461539
740321,Copper; copper-zinc base alloys (brass) unwrought,0.11538461538461539
845150,"Machines; for reeling, unreeling, folding, cutting or pinking textile fabrics",0.1111111111111111
903110,Machines; for balancing mechanical parts,0.1111111111111111
853630,"Electrical apparatus; for protecting electrical circuits, n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts",0.1111111111111111
283210,Sulphites; of sodium,0.1111111111111111
284210,"Salts of inorganic acids or peroxoacids, double or complex silicates, including aluminosilicates, whether or not chemically defined, excluding azides",0.1111111111111111
292421,"Cyclic amides (including cyclic carbamates) and their derivatives, ureines and their derivatives; salts thereof",0.1111111111111111
401490,"Rubber; vulcanised (other than hard rubber), hygienic or pharmaceutical articles (excluding sheath contraceptives), with or without fittings of hard rubber",0.1111111111111111
260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",0.1111111111111111
281700,Zinc; oxide and peroxide,0.1111111111111111
390430,"Vinyl chloride, other halogenated olefin polymers; vinyl chloride-vinyl acetate copolymers, in primary forms",0.1111111111111111
845140,"Machines; for washing, bleaching or dyeing",0.1111111111111111
900410,"Sunglasses; corrective, protective or other",0.1111111111111111
860730,"Railway or tramway locomotives or rolling stock; parts, hooks and other coupling devices, buffers and parts thereof",0.1111111111111111
291739,Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3,0.1111111111111111
844859,"Machines; parts and accessories of machines or auxiliary machinery of heading no. 8447, other than sinkers, needles and other articles used in forming stitches",0.1111111111111111
710812,"Metals; gold, non-monetary, unwrought (but not powder)",0.1111111111111111
760511,"Aluminium; (not alloyed), wire, maximum cross-sectional dimension exceeds 7mm",0.1111111111111111
845390,"Machinery; parts of those for preparing, tanning or working hides, skins or leather, for making or repairing footwear or other articles of hides, skin or leather, other than sewing machines",0.1111111111111111
320413,Dyes; basic dyes and preparations based thereon,0.1111111111111111
170114,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",0.1111111111111111
400231,"Rubber; synthetic, isobutene-isoprene (butyl) rubber (IIR), in primary forms or in plates, sheets or strip",0.1111111111111111
293628,"Vitamins; vitamin E and its derivatives, unmixed",0.1111111111111111
845180,"Machinery; for wringing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles; for applying paste to base fabric used in manufacture of floor coverings",0.1111111111111111
291539,Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3,0.1111111111111111
901780,Mathematical instruments and equipment; n.e.c. in heading no. 9017,0.1111111111111111
950890,"Roundabouts, swings, shooting galleries, other fairground amusements; travelling theatres",0.1111111111111111
401691,"Rubber; vulcanised (other than hard rubber), floor coverings and mats, of non-cellular rubber",0.1111111111111111
160239,"Meat preparations; of poultry (excluding turkeys), prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",0.1111111111111111
581099,"Embroidery; with visible ground, of textile materials (other than cotton and man-made fibres), in the piece, in strips or in motifs",0.1111111111111111
843930,Machinery; for finishing paper or paperboard,0.1111111111111111
300320,"Medicaments; containing antibiotics other than penicillins, streptomycins and their derivatives, for therapeutic or prophylactic uses, (not in measured doses, not packaged for retail sale)",0.1111111111111111
401130,"Rubber; new pneumatic tyres, of a kind used on aircraft",0.1111111111111111
293353,"Allobarbital (INN), amobarbital (INN), barbital (INN), butalbital (INN), butobarbital, cyclobarbital (INN), methylphenobarbital (INN), pentobarbital (INN), phenobarbital (INN), secbutabarbital (INN), secobarbital (INN) and vinylbital (INN); salts thereof",0.1111111111111111
880320,Aircraft and spacecraft; under-carriages and parts thereof,0.1111111111111111
848250,Bearings; cylindrical roller bearings n.e.c. in heading no. 8482,0.1111111111111111
160521,"Crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",0.1111111111111111
370297,"Photographic film; other than for colour photography, in rolls, sensitised, unexposed, of a width not exceeding 35mm and of a length exceeding 30m (other than paper, paperboard or textiles)",0.1111111111111111
540244,"Yarn, synthetic; filament, monofilament (less than 67 decitex), other than high tenacity or textured yarn, elastomeric, single, untwisted or twisted 50 turns or less per metre, not for retail sale, not sewing thread",0.1111111111111111
284690,"Compounds, inorganic or organic (excluding cerium), of rare-earth metals, of yttrium, scandium or of mixtures of these metals",0.1111111111111111
560392,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)",0.1111111111111111
853110,"Signalling apparatus; electric, sound or visual, burglar or fire alarms and similar, other than those of heading no. 8512 or 8530",0.1111111111111111
560311,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing not more than 25g/m2)",0.1111111111111111
722100,"Steel, stainless; bars and rods, hot-rolled, in irregularly wound coils",0.1111111111111111
847290,Office machines; not elsewhere classified,0.1111111111111111
810720,"Cadmium; unwrought, powders",0.1111111111111111
280469,Silicon; containing by weight less than 99.99% of silicon,0.1111111111111111
900653,"Cameras, photographic (excluding cinematographic); of a kind (not SLR) for roll film of a width of 35mm",0.1111111111111111
810530,Cobalt; waste and scrap,0.1111111111111111
854590,"Carbon; lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes",0.1111111111111111
810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",0.1111111111111111
420292,"Cases and containers; n.e.c. in heading 4202, with outer surface of sheeting of plastics or of textile materials",0.1111111111111111
850660,"Cells and batteries; primary, air-zinc",0.1111111111111111
292111,"Amine-function compounds; acyclic monoamines and their derivatives, methylamine, di- or trimethylamine and their salts",0.1111111111111111
681099,"Cement, concrete or artificial stone; articles (other than prefabricated structural components for building or civil engineering), whether or not reinforced, n.e.c. in heading no. 6810",0.1111111111111111
900110,"Optical fibres, optical fibre bundles and cables; excluding those of heading no. 8544",0.1111111111111111
283510,"Phosphinates (hypophosphites) and phosphonates (phosphites), whether or not chemically defined",0.1111111111111111
903149,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90",0.1111111111111111
910212,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with opto-electronic display only",0.1111111111111111
252321,"Cement; portland, white, whether or not artificially coloured",0.1111111111111111
910400,"Clocks; instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels",0.1111111111111111
722810,"Steel, alloy; bars and rods, of high speed steel",0.1111111111111111
902150,Pacemakers; for stimulating heart muscles (excluding parts and accessories),0.1111111111111111
283340,Peroxosulphates (persulphates),0.1111111111111111
440500,Wood; wood wool and wood flour,0.1111111111111111
441090,"Particle board, oriented strand board (OSB) and similar board of ligneous materials other than wood, whether or not agglomerated with resins or other organic binding substances",0.1111111111111111
481620,"Paper; self-copy paper (other than those of heading no. 4809), whether or not put up in boxes",0.1111111111111111
382460,Sorbitol; other than that of subheading no. 2905.44,0.1111111111111111
845410,Converters; of a type used in metallurgy or in metal foundries,0.1111111111111111
750210,"Nickel; unwrought, not alloyed",0.1111111111111111
740721,"Copper; bars, rods and profiles, of copper-zinc base alloys (brass)",0.1111111111111111
721921,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness exceeding 10mm",0.1111111111111111
902190,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability",0.1111111111111111
160569,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved",0.1111111111111111
520622,"Cotton yarn; (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",0.1111111111111111
520526,"Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 125 but not less than 106.38 decitex (over 80 but not over 94 metric number), not for retail sale",0.1111111111111111
950669,"Balls; (other than inflatable or for lawn-tennis, golf or table-tennis)",0.1111111111111111
520632,"Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",0.1111111111111111
160556,"Mollusc preparations; clams, cockles and arkshells, prepared or preserved",0.1111111111111111
520633,"Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",0.1111111111111111
520643,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",0.1111111111111111
520644,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",0.1111111111111111
810297,Molybdenum; waste and scrap,0.1111111111111111
520542,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",0.1111111111111111
852849,"Monitors; cathode-ray tube, n.e.c. in subheading 8528.42, whether or not colour",0.1111111111111111
844314,"Printing machinery; letterpress, reel-fed, excluding flexographic printing",0.1111111111111111
844391,"Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; parts and accessories",0.1111111111111111
330499,"Cosmetic and toilet preparations; n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations)",0.1111111111111111
330410,Cosmetic and toilet preparations; lip make-up,0.1111111111111111
290713,"Monophenols; octylphenol, nonylphenol and their isomers, salts thereof",0.1111111111111111
740811,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension exceeds 6mm",0.1111111111111111
480890,"Paper and paperboard; other than corrugated (with or without glued flat surface sheets) or kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls or sheets, other than paper of heading 4803",0.1111111111111111
283539,"Polyphosphates; other than sodium triphosphate (sodium tripolyphosphate), whether or not chemically defined",0.1111111111111111
830610,"Bells, gongs and the like; non-electric, of base metal",0.1111111111111111
871150,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, with reciprocating internal combustion piston engine of a cylinder capacity exceeding 800cc, with or without side-cars; side-cars",0.1111111111111111
900590,"Binoculars, monoculars, other optical telescopes, astronomical instruments (excluding those of radio-astronomy); parts and accessories (including mountings)",0.1111111111111111
740200,"Copper; unrefined, copper anodes for electrolytic refining",0.1111111111111111
701690,"Multicellular or foam glass; in blocks, panels, plates, shells or similar forms; paving blocks, slabs, bricks and other articles of pressed or moulded glass",0.1111111111111111
550969,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with fibres n.e.c. in item no. 5509.6, not put up for retail sale",0.1111111111111111
920590,"Musical instruments; wind, other than brass, (eg. clarinet, bagpipes, pipe organs), other than fairground organs and mechanical street organs",0.1111111111111111
853710,"Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",0.1111111111111111
841122,Turbo-propellers; of a power exceeding 1100kW,0.1111111111111111
280540,Mercury,0.1111111111111111
401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",0.1111111111111111
810197,Tungsten (wolfram); waste and scrap,0.1111111111111111
540832,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, dyed",0.1111111111111111
551529,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",0.1111111111111111
820320,"Tools, hand; pliers (including cutting pliers), pincers, tweezers and similar tools",0.1111111111111111
961310,"Lighters; pocket, cigarette, gas fuelled, non-refillable",0.1111111111111111
820299,"Tools, hand; saw blades n.e.c. in heading no. 8202",0.1111111111111111
230120,"Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",0.1111111111111111
252921,Fluorspar; containing by weight 97% or less of calcium fluoride,0.1111111111111111
846719,"Tools; for working in the hand, pneumatic, other than rotary type",0.1111111111111111
600543,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of artificial fibres, of yarns of different colours",0.1111111111111111
151620,"Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",0.1111111111111111
640690,"Footwear; parts, n.e.c. in heading 6406",0.1111111111111111
410621,"Tanned or crust hides and skins; of goats or kids, without wool or hair on, whether or not split, but not further prepared, in the wet state (including wet blue)",0.1111111111111111
200897,"Fruit, nuts and other edible parts of plants; mixtures (other than those of subheading no 2008.19); prepared or preserved in ways n.e.c. in headings 2007 and 2008, whether or not containing added sugar, or other sweetening matter or spirit, n.e.c.",0.1111111111111111
200840,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",0.1111111111111111
940310,"Furniture; metal, for office use",0.1111111111111111
540761,"Fabrics, woven; containing 85% or more by weight of non-textured polyester filaments",0.1111111111111111
430390,Furskin articles; other than apparel and clothing accessories,0.1111111111111111
540831,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, unbleached or bleached",0.1111111111111111
160419,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), n.e.c. in heading no. 1604",0.1111111111111111
410792,"Leather; further prepared after tanning or crusting, including parchment-dressed, of bovine (including buffalo) or equine animals, without hair on, other than leather of heading 41.14, not whole hides and skins, but including sides, grain splits",0.1111111111111111
853941,Lamps; arc-lamps,0.1111111111111111
200981,"Juice; Cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea) juice, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",0.1111111111111111
590190,"Textile fabrics; coated with gum or amylaceous substances, tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics for hat foundations, (excluding book covers)",0.1111111111111111
844513,Textile machinery; drawing or roving machines for preparing textile fibres,0.1111111111111111
870821,"Vehicles; parts of bodies, safety seat belts",0.1111111111111111
720211,"Ferro-alloys; ferro-manganese, containing by weight more than 2% of carbon",0.1111111111111111
621510,"Ties, bow ties and cravats; of silk or silk waste (not knitted or crocheted)",0.1111111111111111
551691,"Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516",0.1111111111111111
731600,"Iron or steel; anchors, grapnels and parts thereof",0.1111111111111111
820590,"Tools, hand; n.e.c. in heading 8205, including anvils, portable forges, hand or pedal-operated grinding wheels with frameworks, and sets of articles of two or more of the subheadings in heading 8205",0.1111111111111111
890190,"Vessels; n.e.c. in heading no. 8901, for the transport of goods and other vessels for the transport of both persons and goods",0.1111111111111111
540794,"Fabrics, woven; of synthetic filament yarn, printed, n.e.c. in heading no. 5407",0.1111111111111111
950651,Lawn-tennis racquets; whether or not strung,0.1111111111111111
930400,"Firearms; (e.g. spring, air or gas guns and pistols, truncheons), excluding those of heading no. 9307",0.1111111111111111
820411,"Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), non-adjustable",0.1111111111111111
411200,"Leather; further prepared after tanning or crusting, including parchment dressed leather, of sheep or lamb, without wool on, whether or not split, other than leather of heading 41.14",0.1111111111111111
820160,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",0.1111111111111111
540743,"Fabrics, woven; containing 85% or more by weight of filaments of nylon or other polyamides, of yarns of different colours",0.1111111111111111
600535,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of synthetic fibres specified in Subheading Note 1 to this Chapter",0.1111111111111111
520833,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, 3-thread or 4-thread twill, including cross twill, weighing not more than 200g/m2",0.1111111111111111
621390,Handkerchiefs; of textile materials other than cotton (not knitted or crocheted),0.1111111111111111
410449,"Tanned or crust hides and skins; bovine or equine, without hair on, in the dry state (crust), (other than full grains, unsplit; grain splits)",0.1111111111111111
841181,"Turbines; gas-turbines (excluding turbo-jets and turbo-propellers), of a power not exceeding 5000kW",0.1111111111111111
152000,"Glycerol, crude; glycerol waters and glycerol lyes",0.1111111111111111
961590,"Hairpins, curling pins, curling grips, hair curlers and the like (not those of heading no. 8516) and parts thereof",0.1111111111111111
810196,Tungsten (wolfram); wire,0.1111111111111111
846024,"Machine-tools; grinding machines (excluding flat-surface, cylindrical and centreless), numerically controlled",0.1111111111111111
701720,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, having a linear co-efficient of expansion not over 5 x 10 (to the minus 6), (or 0.000005)) per Kelvin with a temperature of 0-300 degrees C",0.1111111111111111
871000,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",0.1111111111111111
520911,"Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 200g/m2",0.1111111111111111
340120,Soap; in forms n.e.c. in item no. 3401.11,0.10714285714285714
390110,"Ethylene polymers; in primary forms, polyethylene having a specific gravity of less than 0.94",0.10714285714285714
390791,"Polyesters; n.e.c. in heading no. 3907, unsaturated, in primary forms",0.10526315789473684
851190,"Ignition or starting equipment; parts of the equipment of heading no. 8511, for use in spark-ignition or compression-ignition internal combustion engines",0.10526315789473684
283322,Sulphates; of aluminium,0.10526315789473684
401699,"Rubber; vulcanised (other than hard rubber), articles n.e.c. in heading no. 4016, of non-cellular rubber",0.10526315789473684
210112,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee",0.10526315789473684
950790,"Fishing tackle n.e.c., butterfly nets, decoy birds (other than those of heading no. 9208 or 9705) and similar hunting or shooting requisites",0.10526315789473684
400931,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, without fittings",0.10526315789473684
521225,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52",0.10526315789473684
391530,"Vinyl chloride polymers; waste, parings and scrap",0.10526315789473684
621210,Brassieres; whether or not knitted or crocheted,0.10526315789473684
750300,Nickel; waste and scrap,0.10526315789473684
610819,"Slips and petticoats; women's or girls', of textile materials (other than man-made fibres), knitted or crocheted",0.10526315789473684
620451,"Skirts and divided skirts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",0.10526315789473684
841381,Pumps and liquid elevators; n.e.c. in heading no. 8413,0.10526315789473684
520411,"Cotton; sewing thread, containing 85% or more by weight of cotton, not put up for retail sale",0.10526315789473684
540710,"Fabrics, woven; from high tenacity yarn, of nylon, other polyamides or of polyesters",0.10526315789473684
280421,"Gases, rare; argon",0.10344827586206896
640590,Footwear; n.e.c. in chapter 64,0.10344827586206896
700312,"Glass; cast glass and rolled glass, non-wired sheets, coloured through the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",0.1
901590,Surveying equipment; parts and accessories for articles of heading no. 9015,0.1
511120,"Fabrics, woven; of carded wool or carded fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with man-made filaments",0.1
520641,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",0.1
820239,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel)",0.1
780419,"Lead; plates, sheets, strip and foil, of a thickness (excluding any backing) exceeding 0.2mm",0.1
520842,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, weighing more than 100g/m2 but not more than 200g/m2",0.1
370690,"Cinematographic film; exposed and developed, whether or not incorporating a sound track or consisting only of sound track, of a width less than 35mm",0.1
846630,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; dividing heads and other special attachments for machines,0.1
520613,"Cotton yarn; (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",0.1
851718,Telephone sets n.e.c. in item no. 8517.1,0.1
551313,"Fabrics, woven; of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",0.1
411330,"Leather; further prepared after tanning or crusting, including parchment-dressed leather, of reptiles, whether or not split, other than leather of heading 41.14",0.1
300190,"Glands and other organs; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, n.e.c. in heading 3001",0.1
340111,"Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)",0.1
551519,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",0.1
511300,"Fabrics, woven; of coarse animal hair or of horsehair",0.1
841121,Turbo-propellers; of a power not exceeding 1100kW,0.1
291590,"Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915",0.1
800200,Tin; waste and scrap,0.1
400211,"Rubber; synthetic, styrene-butadiene rubber (SBR) and carboxylated styrene-butadiene rubber (XSBR) latex, in primary forms or in plates, sheets or strip",0.1
731700,"Iron or steel; nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, with heads of other material or not, but excluding articles with heads of copper",0.1
551591,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",0.1
732490,"Iron or steel; sanitary ware and parts thereof, excluding sinks, wash basins and baths",0.1
910610,"Time recording apparatus; time-registers, time recorders, with clock, watch movement or synchronous motor",0.1
732591,"Iron; grinding balls and similar articles for mills, other than of non-malleable cast iron",0.1
600240,"Fabrics; knitted or crocheted, other than those of heading 60.01, of a width not exceeding 30 cm, containing by weight 5% or more of elastomeric yarn but not containing rubber thread",0.1
901580,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",0.1
610332,"Jackets and blazers; men's or boys', of cotton, knitted or crocheted",0.1
330290,Odoriferous substances and mixtures; used as raw materials in industries other than the food or drink industries,0.1
741533,"Copper; screws, bolts and nuts, threaded",0.1
580639,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of textile materials n.e.c. in item no. 5806.3 (excluding goods of heading no. 5807)",0.1
330210,Odoriferous substances and mixtures; of a kind used in the food or drink industries,0.1
